,place_id,filter_id,name
2151,796,3,서리풀 휴(休) 갤러리 [수중기록 3장_황금섬의 용사들]
2152,796,7,서리풀 휴(休) 갤러리 [수중기록 3장_황금섬의 용사들]
2153,797,4,2023 서울정원박람회
2154,798,2,연극 [굿닥터]
2155,798,7,연극 [굿닥터]
2156,799,3,[서서울예술교육센터] 2023 서울시민예술학교 너와 나의 장막
2157,799,4,[서서울예술교육센터] 2023 서울시민예술학교 너와 나의 장막
2158,801,3,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선
2159,801,7,[마포구립서강도서관 10-12월/전시] 우리 글책 140선 ? 우리 그림책 100선
2160,802,7,[서울생활문화센터 신도림] 2023 구로문화예술아카데미
2161,803,7,[중랑문화재단] 옹기테마체험관 10월 프로그램
2162,804,3,"[돈의문박물관마을] Odd space, Common place"
2163,804,7,"[돈의문박물관마을] Odd space, Common place"
2164,804,4,"[돈의문박물관마을] Odd space, Common place"
2165,805,3,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展
2166,805,7,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展
2167,805,4,[돈의문박물관마을] 2023년 시민갤러리 이별 박물관 展
2168,806,7,[서울애니메이션센터] 도심 속 문화체험공간!  만화도서관& 애니소풍
2169,807,2,청춘극장 제9회 청춘스타영화제
2170,807,7,청춘극장 제9회 청춘스타영화제
2171,808,4,"[구립증산정보도서관] 2023년 시가 자라는 나무 10월 : 10월, 생(生)을 만나다"
2172,809,4,[구립증산정보도서관] 북인사이트 2023년 10월 : 10월의 작가들
2173,810,3,2023 DDP 디자인 융합 전시 [We'd rather be alive than dead]
2174,810,7,2023 DDP 디자인 융합 전시 [We'd rather be alive than dead]
2175,811,3,[서울디자인재단] We'd rather be alive than dead:삶은 그 어떤 경우에도 죽음보다 아름답다
2176,811,7,[서울디자인재단] We'd rather be alive than dead:삶은 그 어떤 경우에도 죽음보다 아름답다
2177,814,3,Design Dream Land: Fall in K-POP 디자인 드림 랜드
2178,814,7,Design Dream Land: Fall in K-POP 디자인 드림 랜드
2179,815,3,한성백제박물관 2023년 백제문화특별전 [강철백제]
2180,815,7,한성백제박물관 2023년 백제문화특별전 [강철백제]
2181,815,4,한성백제박물관 2023년 백제문화특별전 [강철백제]
2182,816,2,[송파공간 X 예술인 연대 프로젝트] 듀엣쏭 (9.22~11.17)
2183,816,7,[송파공간 X 예술인 연대 프로젝트] 듀엣쏭 (9.22~11.17)
2184,817,3,서울로미디어캔버스 2023 3회 전시
2185,817,7,서울로미디어캔버스 2023 3회 전시
2186,818,3,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다"
2187,818,7,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다"
2188,818,4,"[한성백제박물관] 강鐵철 백제 - 철, 강한 나라를 만들다"
2189,819,3,제12회 서울미디어시티비엔날레 [이것 역시 지도]
2190,819,7,제12회 서울미디어시티비엔날레 [이것 역시 지도]
2191,820,3,[몽촌토성투어프로그램] 한눈에 쏙~ 몽촌토성 첫걸음
2192,820,4,[몽촌토성투어프로그램] 한눈에 쏙~ 몽촌토성 첫걸음
2193,821,3,[한성백제박물관] 백제 왕도 달빛 기행
2194,821,4,[한성백제박물관] 백제 왕도 달빛 기행
2195,822,3,[2023 돈의문박물관마을] 가을산책(冊) 교육프로그램
2196,822,4,[2023 돈의문박물관마을] 가을산책(冊) 교육프로그램
2197,823,3,[서서울예술교육센터(양천)] 서울시민예술학교 2023 10-11월
2198,823,4,[서서울예술교육센터(양천)] 서울시민예술학교 2023 10-11월
2199,824,3,코리아나미술관 20주년 기념 국제기획전 [Step x Step]
2200,824,7,코리아나미술관 20주년 기념 국제기획전 [Step x Step]
2201,824,4,코리아나미술관 20주년 기념 국제기획전 [Step x Step]
2202,825,4,서울야외도서관 책읽는 서울광장
2203,826,3,[창의예술교육센터] 영등포 탈수기 : 탈로 쓴 나의 수기
2204,826,4,[창의예술교육센터] 영등포 탈수기 : 탈로 쓴 나의 수기
2205,827,4,[구립증산정보도서관] 2023 사서와 함께하는 [꼼지락 북아트 동아리 3기]
2206,828,4,2023 세종예술아카데미 하반기 정규강좌 수강오픈!
2207,829,4,[서울시립과학관] 2023 가을학기 과학관에 찾아온 '대학연구실'
2208,830,3,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기
2209,830,4,[은평역사한옥박물관] 전통 목가구 제작 소목교실 3기
2210,831,7,2023 기술 입은 문화 예술교육 [효모 사운드클럽]
2211,831,3,2023 기술 입은 문화 예술교육 [효모 사운드클럽]
2212,831,4,2023 기술 입은 문화 예술교육 [효모 사운드클럽]
2213,832,3,"[2023 평생인문교육 프로그램] 우리의 작가, 그들의 시대"
2214,832,4,"[2023 평생인문교육 프로그램] 우리의 작가, 그들의 시대"
2215,833,3,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》
2216,833,7,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》
2217,833,4,[서울공예박물관] 서울아트위크 기념 특별전 《공예 다이얼로그》
2218,834,4,[서울시립과학관] 2023년 생태화그리기 가을학기
2219,835,4,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사
2220,835,7,[2023 미감도서관 문화프로그램] 한국과 세계가 보이는 인물 역사
2221,836,3,"2023 예술, 송송, 인생학교 여성편 [엄마배우 프로젝트]"
2222,836,4,"2023 예술, 송송, 인생학교 여성편 [엄마배우 프로젝트]"
2223,837,4,2023 서교예술실험센터 공성장형 예술실험지원 [링크(LINK) 과정공유회 링킹(LINK-ING)]
2224,838,3,[서울디자인재단] 럭스: 시적해상도
2225,838,7,[서울디자인재단] 럭스: 시적해상도
2226,839,4,[서울시립과학관] 2023년 하반기 돋보기 및 맛보기 프로그램
2227,839,7,[서울시립과학관] 2023년 하반기 돋보기 및 맛보기 프로그램
2228,840,7,[관악문화재단] 판다쌤 원어민 중국어
2229,841,3,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?'
2230,841,7,[서울책보고] 본격 요리책 전시 '내일 뭐 먹지?'
2231,842,4,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론
2232,842,7,[2023 미감도서관 문화프로그램] 왁자지껄 옛이야기 독서토론
2233,843,4,독서의 달맞이 개관연장 프로그램 [책 읽기 좋은 가을밤]
2234,844,4,차없는잠수교 뚜벅뚜벅 축제
2235,845,3,[서울역사박물관] 우리가족 박물관 여행
2236,845,4,[서울역사박물관] 우리가족 박물관 여행
2237,846,3,2023 언폴드엑스 기획자캠프 선정 프로젝트 전시
2238,846,7,2023 언폴드엑스 기획자캠프 선정 프로젝트 전시
2239,847,7,[양천문화재단] 상상이 현실이 되는 AR 예술놀이터 '상상극장 우리 여기에'
2240,848,2,강남예술단 찾아가는 공연 [POP-UP!]
2241,848,7,강남예술단 찾아가는 공연 [POP-UP!]
2242,849,3,The Chemical Reaction 에스더블유앤에이부터 리버럴오피스까지 산업디자이너들의 상호 작용
2243,849,7,The Chemical Reaction 에스더블유앤에이부터 리버럴오피스까지 산업디자이너들의 상호 작용
2244,850,4,[서울시립과학관] 2023 과학북토크-하반기 달작한 사이언스(8~11월)
2245,851,3,서울시립 남서울미술관 [공중정원]
2246,851,7,서울시립 남서울미술관 [공중정원]
2247,851,4,서울시립 남서울미술관 [공중정원]
2248,852,3,[알부스갤러리] 친구들 Les Amis
2249,852,7,[알부스갤러리] 친구들 Les Amis
2250,853,2,[서울역사박물관] 2023년 하반기 배리어프리영화관
2251,853,7,[서울역사박물관] 2023년 하반기 배리어프리영화관
2252,853,3,[서울역사박물관] 2023년 하반기 배리어프리영화관
2253,853,4,[서울역사박물관] 2023년 하반기 배리어프리영화관
2254,854,3,"[서울시립 미술아카이브] 라스트 제너레이션에게, 김용익"
2255,854,7,"[서울시립 미술아카이브] 라스트 제너레이션에게, 김용익"
2256,855,1,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기)
2257,855,2,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기)
2258,855,4,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기)
2259,855,3,[2023년 파킨슨 환자를 위한 무용 교육 프로그램] 댄스 포 피디(하반기)
2260,856,7,[도봉문화재단] 하반기 정기강좌 프로그램 [연극으로 만드는 나의 이야기]
2261,857,7,[기술 입은 문화예술교육] 관악!아트랩 203 AI와 함께하는 별별무브 시즌3
2262,857,3,[기술 입은 문화예술교육] 관악!아트랩 203 AI와 함께하는 별별무브 시즌3
2263,857,4,[기술 입은 문화예술교육] 관악!아트랩 203 AI와 함께하는 별별무브 시즌3
2264,858,3,[황학정국궁전시관] 활의 나라 : 다시 태어난 근대 활쏘기의 시작
2265,858,7,[황학정국궁전시관] 활의 나라 : 다시 태어난 근대 활쏘기의 시작
2266,859,7,[2023년 쫌쫌따리 문화모아] 동그란 자유: 세상을 거꾸로 볼 자you
2267,860,3,[서울디자인재단] 플라스틱 탐험대 : SUP 습격!
2268,860,7,[서울디자인재단] 플라스틱 탐험대 : SUP 습격!
2269,861,3,[2023 운현궁 하우스뮤지엄] 제9회 설경규방공예연구회 정기전시회
2270,861,7,[2023 운현궁 하우스뮤지엄] 제9회 설경규방공예연구회 정기전시회
2271,862,3,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로]
2272,862,7,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로]
2273,862,4,[서울역사박물관] 대전엑스포’93 30주년 기념 특별공동기획전 [대전엑스포’93: 과학 신화가 현실로]
2274,863,3,[돈의문박물관마을] 2023 하반기 한옥예술체험 예술가의 시간
2275,863,4,[돈의문박물관마을] 2023 하반기 한옥예술체험 예술가의 시간
2276,864,3,[아뜰리에 광화] 2023 광장으로의 초대 이중섭
2277,864,7,[아뜰리에 광화] 2023 광장으로의 초대 이중섭
2278,865,7,[2023생애주기별 문화예술교육] 실천력 프로젝트 추가모집(~7.16)
2279,865,3,[2023생애주기별 문화예술교육] 실천력 프로젝트 추가모집(~7.16)
2280,865,4,[2023생애주기별 문화예술교육] 실천력 프로젝트 추가모집(~7.16)
2281,866,3,"2023년 용산도시기억전시관 기획전시 [변화의 물결 속 용산, 1960~70년대 용산을 바라보다]"
2282,866,7,"2023년 용산도시기억전시관 기획전시 [변화의 물결 속 용산, 1960~70년대 용산을 바라보다]"
2283,867,4,[도봉기적의도서관] 구름아래 예술놀이 제작소 '그림책 재담꾼! 도봉쑨'
2284,867,7,[도봉기적의도서관] 구름아래 예술놀이 제작소 '그림책 재담꾼! 도봉쑨'
2285,868,4,기억프로젝트 [내가 만드는 백제]
2286,869,3,[유휴공간프로젝트 Ⅱ] 진화의 비밀 8 - 플라잉맨 in 무중력
2287,869,7,[유휴공간프로젝트 Ⅱ] 진화의 비밀 8 - 플라잉맨 in 무중력
2288,870,7,[도봉문화원] 원!투!쓰리!클래스 연극꿈틀 & 사진꿈틀
2289,870,3,[도봉문화원] 원!투!쓰리!클래스 연극꿈틀 & 사진꿈틀
2290,870,4,[도봉문화원] 원!투!쓰리!클래스 연극꿈틀 & 사진꿈틀
2291,871,4,"우리가 만나던 그곳, 종로서적"
2292,872,7,[중랑문화재단] 옹기테마체험관 옹기테마아카데미
2293,873,7,[서울문화재단] 2023년 PLAY-UP 아카데미
2294,874,7,문화예술교육 프로그램 [학교폭력 스탑 프로젝트: 연극 프로불편러]
2295,874,3,문화예술교육 프로그램 [학교폭력 스탑 프로젝트: 연극 프로불편러]
2296,874,4,문화예술교육 프로그램 [학교폭력 스탑 프로젝트: 연극 프로불편러]
2297,875,7,문화예술교육 프로그램 [청년의 신세계 : My Home History]
2298,875,3,문화예술교육 프로그램 [청년의 신세계 : My Home History]
2299,875,4,문화예술교육 프로그램 [청년의 신세계 : My Home History]
2300,876,7,[한국공예?디자인문화진흥원] 2023 전통생활문화교육 
2301,876,3,[한국공예?디자인문화진흥원] 2023 전통생활문화교육 
2302,876,4,[한국공예?디자인문화진흥원] 2023 전통생활문화교육 
2303,877,2,[노들섬] 2023 서울거리공연 구석구석라이브
2304,877,7,[노들섬] 2023 서울거리공연 구석구석라이브
2305,878,4,[도서관에서 만나는 인문학열전] 당신에게 권하는 일상의 인문학
2306,879,3,[한성백제박물관] 제4회 백제그림그리기대회 전시
2307,879,7,[한성백제박물관] 제4회 백제그림그리기대회 전시
2308,879,4,[한성백제박물관] 제4회 백제그림그리기대회 전시
2309,880,3,[성북선잠박물관] 소장품 특별전
2310,880,7,[성북선잠박물관] 소장품 특별전
2311,880,4,[성북선잠박물관] 소장품 특별전
2312,881,3,"[2023년 6월 민주화 운동 특별전시] 마음을 움직이는 말, 선전물"
2313,881,7,"[2023년 6월 민주화 운동 특별전시] 마음을 움직이는 말, 선전물"
2314,882,4,[권진규의 영원한 집] 전시 연계 특별 도슨트 및 특강
2315,883,3,권진규의 영원한 집
2316,883,7,권진규의 영원한 집
2317,884,3,[2023 시민공모전] 기억 전당포 : 1990 서울 나들이 展
2318,884,7,[2023 시민공모전] 기억 전당포 : 1990 서울 나들이 展
2319,885,3,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈]
2320,885,7,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈]
2321,885,4,박노수미술관 개관 10주년 기념전시 [화필인생-박노수의 모던 타임즈]
2322,886,3,80 도시현실
2323,886,7,80 도시현실
2324,887,3,[서울역사박물관] 제39기 중학생 인턴제
2325,887,4,[서울역사박물관] 제39기 중학생 인턴제
2326,888,7,2023 평화문화진지 기획프로그램 [나의 나무 깎기]
2327,889,3,2023 서울우리소리박물관 특별전 [자장자장 도담도담]
2328,889,7,2023 서울우리소리박물관 특별전 [자장자장 도담도담]
2329,889,4,2023 서울우리소리박물관 특별전 [자장자장 도담도담]
2330,890,3,2023 신당 프로젝트 전시(SPE) [공예 자리]
2331,890,7,2023 신당 프로젝트 전시(SPE) [공예 자리]
2332,891,7,2023 서울 문화예술교육 지원사업 프로그램 안내
2333,891,3,2023 서울 문화예술교육 지원사업 프로그램 안내
2334,891,4,2023 서울 문화예술교육 지원사업 프로그램 안내
2335,892,2,2023 월간뮤지크
2336,892,7,2023 월간뮤지크
2337,893,3,2023년 서울기록원 전시연계 강연프로그램 [기록을 바라보는 여섯 개의 시선]
2338,893,4,2023년 서울기록원 전시연계 강연프로그램 [기록을 바라보는 여섯 개의 시선]
2339,894,4,특별한(★) 데이(DAY) 천문현상 주제 관측 프로그램
2340,895,4,2023 광화문책마당
2341,896,3,"소색비무색, 흰옷에 깃든 빛깔"
2342,896,7,"소색비무색, 흰옷에 깃든 빛깔"
2343,897,2,2023 삼각산 활짝시네마
2344,897,7,2023 삼각산 활짝시네마
2345,898,4,2023 남산골 전통체험
2346,899,3,시민청 기획전시 [웨이브 2023 수도서울]
2347,899,7,시민청 기획전시 [웨이브 2023 수도서울]
2348,900,2,2023년 시청 시민청 [바스락콘서트] 모두를 위한 공연
2349,900,7,2023년 시청 시민청 [바스락콘서트] 모두를 위한 공연
2350,901,3,SeMA-프로젝트 A
2351,901,7,SeMA-프로젝트 A
2352,902,3,[서울우리소리박물관] 자율학습프로그램 [자연관찰 우리소리]
2353,902,4,[서울우리소리박물관] 자율학습프로그램 [자연관찰 우리소리]
2354,903,7,2023 과학?문화가 있는 날 月刊夜水 : 월간야수
2355,904,4,[구립증산정보도서관] 열린 책 읽기 모임 Book-ing Club 모집
2356,905,4,"[독서토론회] 2023년 목, 수다"
2357,906,2,2023년 운현궁 티타임
2358,906,4,2023년 운현궁 티타임
2359,907,3,[돈의문박물관마을] 한옥예술체험 '예술가의 시간'
2360,907,4,[돈의문박물관마을] 한옥예술체험 '예술가의 시간'
2361,908,3,"2023년 함석헌기념관 힐링in문학(낭독) [낭만, 함석헌] 참여자 모집"
2362,908,7,"2023년 함석헌기념관 힐링in문학(낭독) [낭만, 함석헌] 참여자 모집"
2363,909,3,2023년 함석헌기념관 힐링in문학(낭송) [무욕청정(無欲淸淨)] 참여자 모집
2364,909,4,2023년 함석헌기념관 힐링in문학(낭송) [무욕청정(無欲淸淨)] 참여자 모집
2365,909,7,2023년 함석헌기념관 힐링in문학(낭송) [무욕청정(無欲淸淨)] 참여자 모집
2366,910,3,2023 수요창작소
2367,910,4,2023 수요창작소
2368,911,2,2023년 박물관 토요음악회 
2369,911,7,2023년 박물관 토요음악회 
2370,911,3,2023년 박물관 토요음악회 
2371,911,4,2023년 박물관 토요음악회 
2372,912,2,월간객석과 함께하는 마티네 콘서트
2373,912,7,월간객석과 함께하는 마티네 콘서트
2374,913,3,D-숲
2375,913,7,D-숲
2376,914,4,청춘1번가
2377,915,3,서리풀청년아트갤러리 오프라인 문화강좌 [아뜰리에 서리풀]
2378,915,7,서리풀청년아트갤러리 오프라인 문화강좌 [아뜰리에 서리풀]
2379,916,4,[낙원 FM '일일 DJ 체험' 모집 중!]
2380,917,2,시민청 스탬프투어
2381,918,3,"[서울역사박물관] Visit Museum, Enjoy SEOUL"
2382,918,4,"[서울역사박물관] Visit Museum, Enjoy SEOUL"
2383,919,1,"Visit Museum, Enjoy SEOUL"
2384,920,4,[하수도과학관] 전시해설 프로그램(전시실 + 재이용수 처리실) 
2385,921,2,2023 토요명품
2386,921,7,2023 토요명품
2387,922,3,[돈의문박물관마을] 돈의문 마을이야기 투어
2388,922,4,[돈의문박물관마을] 돈의문 마을이야기 투어
2389,923,4,"하수, 새활용을 만나다"
2390,924,4,"하수, 새활용을 만나다"
2391,925,4,서울하수도과학관 [전시해설 프로그램]
2392,926,4,"2023년 함석헌기념관 체험 프로그램 [그를 잇다, 글을 짓다]"
2393,927,7,서울풍물시장 전통문화체험관
2394,928,4,[서울디자인재단] DDP 건축투어
2395,929,3,라이트 스페이스
2396,929,7,라이트 스페이스
2397,930,3,매거진 라이브러리: 기록에 머물다
2398,930,7,매거진 라이브러리: 기록에 머물다
2399,931,3,동대문 역사관
2400,931,7,동대문 역사관
2401,932,3,동대문운동장 기념관
2402,932,7,동대문운동장 기념관
2403,933,3,UD 라이프스타일 플랫폼
2404,933,7,UD 라이프스타일 플랫폼
2405,934,3,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」"
2406,934,7,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」"
2407,934,4,"고희동미술관 재개관 3주년기념전시 「모던을 터치하다: 고희동, 근대회화의 선구자」"
2408,935,3,경희대학교
2409,935,4,경희대학교
2410,936,6,DDP(동대문디자인플라자)
2411,936,7,DDP(동대문디자인플라자)
2412,937,2,우란2경
2413,937,7,우란2경
2414,938,4,구립은평뉴타운도서관
2415,939,2,노원문화예술회관
2416,939,7,노원문화예술회관
2417,940,3,서울시립미술관 SeMA창고
2418,940,7,서울시립미술관 SeMA창고
2419,940,4,서울시립미술관 SeMA창고
2420,941,2,동숭무대
2421,941,7,동숭무대
2422,942,1,양천구민체육센터
2423,942,4,양천구민체육센터
2424,943,3,금천예술공장
2425,943,7,금천예술공장
2426,944,4,송파도서관
2427,945,3,세종대왕기념관
2428,945,7,세종대왕기념관
2429,946,7,북촌 서울무형문화재 교육전시장
2430,946,3,북촌 서울무형문화재 교육전시장
2431,946,4,북촌 서울무형문화재 교육전시장
2432,947,7,주한독일문화원
2433,947,3,주한독일문화원
2434,947,4,주한독일문화원
2435,948,7,주한영국문화원
2436,948,3,주한영국문화원
2437,948,4,주한영국문화원
2438,949,4,고척도서관
2439,950,3,용산도시기억전시관
2440,950,7,용산도시기억전시관
2441,951,4,광진교 8번가
2442,951,7,광진교 8번가
2443,952,3,서울생활사박물관
2444,952,7,서울생활사박물관
2445,952,4,서울생활사박물관
2446,953,3,공평도시유적전시관
2447,953,7,공평도시유적전시관
2448,954,3,김영옥 미술관
2449,954,7,김영옥 미술관
2450,954,4,김영옥 미술관
2451,955,6,양천문화재단
2452,955,7,양천문화재단
2453,956,2,세종문화회관
2454,956,7,세종문화회관
2455,957,2,민속극장풍류
2456,957,7,민속극장풍류
2457,958,2,은평문화예술회관
2458,958,7,은평문화예술회관
2459,959,4,도봉도서관
2460,960,3,강북구청
2461,960,4,강북구청
2462,961,3,구로구청
2463,961,4,구로구청
2464,962,6,노들섬 복합문화공간
2465,962,7,노들섬 복합문화공간
2466,963,4,문래도서관
2467,964,2,양천구 해누리타운 아트홀
2468,964,7,양천구 해누리타운 아트홀
2469,965,2,한국방송회관 코바코홀
2470,965,7,한국방송회관 코바코홀
2471,966,3,리움미술관
2472,966,7,리움미술관
2473,966,4,리움미술관
2474,967,2,반포심산아트홀
2475,967,7,반포심산아트홀
2476,968,3,한미사진미술관
2477,968,7,한미사진미술관
2478,968,4,한미사진미술관
2479,969,6,갈산문화예술센터
2480,969,7,갈산문화예술센터
2481,970,3,한성대학교
2482,970,4,한성대학교
2483,971,1,동대문구민체육센터
2484,971,4,동대문구민체육센터
2485,972,1,송파구체육문화회관
2486,972,4,송파구체육문화회관
2487,972,7,송파구체육문화회관
2488,973,2,정동극장
2489,973,7,정동극장
2490,974,4,종로구민회관
2491,975,1,용산구문화체육센터
2492,975,4,용산구문화체육센터
2493,975,7,용산구문화체육센터
2494,976,4,구립증산정보도서관
2495,977,3,양천구청
2496,977,4,양천구청
2497,978,1,신월문화체육센터
2498,978,4,신월문화체육센터
2499,978,7,신월문화체육센터
2500,979,3,한성백제박물관
2501,979,7,한성백제박물관
2502,979,4,한성백제박물관
2503,980,3,한국분재박물관
2504,980,7,한국분재박물관
2505,980,4,한국분재박물관
2506,981,2,롯데월드 가든스테이지
2507,981,7,롯데월드 가든스테이지
2508,982,6,강북솔샘문화정보센터
2509,982,7,강북솔샘문화정보센터
2510,983,2,예술가의집
2511,983,7,예술가의집
2512,984,3,가람화랑
2513,984,7,가람화랑
2514,985,4,예지원
2515,986,6,송중문화정보센터
2516,986,7,송중문화정보센터
2517,987,1,롯데월드 아이스링크
2518,987,2,롯데월드 아이스링크
2519,988,1,온조대왕문화체육관
2520,988,4,온조대왕문화체육관
2521,988,7,온조대왕문화체육관
2522,989,2,서울연극센터
2523,989,7,서울연극센터
2524,990,4,성동구립도서관
2525,991,4,서울특별시교육청 종로도서관
2526,991,3,서울특별시교육청 종로도서관
2527,992,1,올림픽기념국민생활관
2528,992,2,올림픽기념국민생활관
2529,993,6,마포아트센터
2530,993,7,마포아트센터
2531,994,3,국립현대미술관
2532,994,7,국립현대미술관
2533,994,4,국립현대미술관
2534,995,3,아르코미술관
2535,995,7,아르코미술관
2536,995,4,아르코미술관
2537,996,3,국립현대미술관 서울
2538,996,7,국립현대미술관 서울
2539,996,4,국립현대미술관 서울
2540,997,7,종로문화원
2541,997,3,종로문화원
2542,997,4,종로문화원
2543,998,3,육군사관학교
2544,998,4,육군사관학교
2545,999,4,자양4동도서관
2546,1000,3,동대문구청
2547,1000,4,동대문구청
2548,1001,6,서울문화재단
2549,1001,7,서울문화재단
2550,1002,2,LG아트센터 서울
2551,1002,7,LG아트센터 서울
2552,1003,4,광진정보도서관
2553,1004,2,포스트극장
2554,1004,7,포스트극장
2555,1005,3,서울시립 남서울미술관
2556,1005,7,서울시립 남서울미술관
2557,1005,4,서울시립 남서울미술관
2558,1006,2,광화문아트홀
2559,1006,7,광화문아트홀
2560,1007,2,문화정원아트홀
2561,1007,7,문화정원아트홀
2562,1008,6,시민청
2563,1008,7,시민청
2564,1009,2,성수아트홀
2565,1009,7,성수아트홀
2566,1010,3,동작구청
2567,1010,4,동작구청
2568,1011,6,강남문화재단
2569,1011,7,강남문화재단
2570,1012,7,서울풍물시장 전통문화체험관
2571,1013,4,한국사회과학도서관
2572,1014,2,우리금융아트홀
2573,1014,7,우리금융아트홀
2574,1015,4,동작도서관
2575,1016,4,서대문도서관
2576,1017,7,강남스포츠문화센터
2577,1018,1,대진체육관
2578,1018,4,대진체육관
2579,1019,7,영등포문화원
2580,1019,3,영등포문화원
2581,1019,4,영등포문화원
2582,1020,2,사당문화회관
2583,1020,7,사당문화회관
2584,1021,3,건국대학교 박물관
2585,1021,4,건국대학교 박물관
2586,1022,1,서초구민체육센터
2587,1022,4,서초구민체육센터
2588,1023,3,송파구청
2589,1023,4,송파구청
2590,1024,4,거마도서관
2591,1025,2,서초문화예술회관 (구 서초구민회관)
2592,1025,7,서초문화예술회관 (구 서초구민회관)
2593,1026,4,연세대학교 김대중도서관
2594,1026,3,연세대학교 김대중도서관
2595,1027,4,서울특별시교육청 남산도서관
2596,1027,3,서울특별시교육청 남산도서관
2597,1028,3,최순우 옛집
2598,1028,7,최순우 옛집
2599,1029,3,서서울예술교육센터
2600,1029,4,서서울예술교육센터
2601,1030,2,스카이아트홀
2602,1030,7,스카이아트홀
2603,1031,4,국립국어원 우리말 꿈터
2604,1032,3,학고재
2605,1032,7,학고재
2606,1033,4,남산골한옥마을
2607,1034,2,코엑스 오디토리움
2608,1034,7,코엑스 오디토리움
2609,1035,3,국립고궁박물관
2610,1035,7,국립고궁박물관
2611,1035,4,국립고궁박물관
2612,1036,1,구로구민체육센터
2613,1036,4,구로구민체육센터
2614,1037,3,떡박물관
2615,1037,7,떡박물관
2616,1037,4,떡박물관
2617,1038,1,강남구민체육관
2618,1038,4,강남구민체육관
2619,1039,3,허준박물관
2620,1039,7,허준박물관
2621,1039,4,허준박물관
2622,1040,7,서울강서문화원
2623,1040,3,서울강서문화원
2624,1040,4,서울강서문화원
2625,1041,4,아리향기작은도서관
2626,1042,2,구로아트밸리예술극장
2627,1042,7,구로아트밸리예술극장
2628,1043,3,금천구청
2629,1043,4,금천구청
2630,1044,2,세실아트홀
2631,1044,7,세실아트홀
2632,1045,4,도봉기적의도서관
2633,1046,1,해공체육문화센터
2634,1046,4,해공체육문화센터
2635,1046,7,해공체육문화센터
2636,1047,4,은평구립도서관
2637,1048,3,노화랑
2638,1048,7,노화랑
2639,1049,1,관악구민종합체육센터
2640,1049,4,관악구민종합체육센터
2641,1050,3,강남구청
2642,1050,4,강남구청
2643,1051,4,개포도서관
2644,1052,3,은평역사한옥박물관
2645,1052,7,은평역사한옥박물관
2646,1052,4,은평역사한옥박물관
2647,1053,5,금빛휘트니스센터
2648,1054,1,잠실종합운동장
2649,1055,8,더 소호
2650,1056,7,도봉문화원
2651,1056,3,도봉문화원
2652,1056,4,도봉문화원
2653,1057,2,CGV 명동
2654,1057,7,CGV 명동
2655,1058,2,드라마센터(동랑예술센터)
2656,1058,7,드라마센터(동랑예술센터)
2657,1059,2,KBS홀
2658,1059,7,KBS홀
2659,1060,3,강동구청
2660,1060,4,강동구청
2661,1061,4,강동구립성내도서관
2662,1062,4,아리랑도서관
2663,1063,4,노원중앙도서관
2664,1064,1,망원한강공원
2665,1065,4,LG상남도서관
2666,1066,3,한상수자수박물관
2667,1066,7,한상수자수박물관
2668,1066,4,한상수자수박물관
2669,1067,3,녹사평 용산공원 플랫폼
2670,1067,7,녹사평 용산공원 플랫폼
2671,1068,1,내곡느티나무쉼터
2672,1069,1,코엑스전시장
2673,1069,2,코엑스전시장
2674,1070,2,강동구민회관
2675,1070,4,강동구민회관
2676,1071,4,소나무언덕3호도서관
2677,1072,4,도봉구민회관
2678,1073,4,월계도서관
2679,1074,7,성북여성문화센터
2680,1075,7,한국공예문화진흥원
2681,1076,4,서울특별시교육청 용산도서관
2682,1076,3,서울특별시교육청 용산도서관
2683,1077,3,세컨드에비뉴 갤러리
2684,1077,7,세컨드에비뉴 갤러리
2685,1078,3,국립한글박물관
2686,1078,7,국립한글박물관
2687,1078,4,국립한글박물관
2688,1079,3,목인박물관 목석원
2689,1079,7,목인박물관 목석원
